location_area,property_location,total_price,area_sqft,price(sqft),face,outside_view,lat,long_,property_link
jagatpura, jagatpura,6406000.0,954,6714.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-106-sq-yd-plot-in-jagatpura/9737821
jagatpura, jagatpura,6401000.000000001,909,7041.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-101-sq-yd-plot-in-jagatpura/9737666
jagatpura, jagatpura,6494000.0,1746,3719.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-194-sq-yd-plot-in-jagatpura/9737809
jaisinghpura, jais,3108000.0,999,3111.0,,,,,https://www.squareyards.com/resale-111-sq-yd-plot-in-bhumija-residency/9792641
jagatpura, jagatpura,6503000.0,1170,5558.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-130-sq-yd-plot-in-jagatpura/9737782
jagatpura, jagatpura,6465000.000000001,1485,4353.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-165-sq-yd-plot-in-jagatpura/9737816
jagatpura, jagatpura,6445999.999999999,1314,4905.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-146-sq-yd-plot-in-jagatpura/9737825
jagatpura, jagatpura,6433000.0,1197,5374.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-133-sq-yd-plot-in-jagatpura/9737788
jagatpura, jagatpura,6472000.0,1548,4180.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-172-sq-yd-plot-in-jagatpura/9737851
jagatpura, jagatpura,6495999.999999999,1764,3682.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-196-sq-yd-plot-in-jagatpura/9737778
jagatpura, jagatpura,6481999.999999999,1638,3957.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-182-sq-yd-plot-in-jagatpura/9737852
jagatpura, jagatpura,6402000.0,918,6973.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-102-sq-yd-plot-in-jagatpura/9737844
jagatpura, jagatpura,6475000.0,1575,4111.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-175-sq-yd-plot-in-jagatpura/9737817
jagatpura, jagatpura,6423000.0,1107,5802.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-123-sq-yd-plot-in-jagatpura/9737786
jagatpura, jagatpura,6441000.0,1269,5075.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-141-sq-yd-plot-in-jagatpura/9737837
jagatpura, jagatpura,6470999.999999999,1539,4204.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-171-sq-yd-plot-in-jagatpura/9737841
jagatpura, jagatpura,6416000.0,1044,6145.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-116-sq-yd-plot-in-jagatpura/9737822
jagatpura, jagatpura,6484999.999999999,1665,3894.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-185-sq-yd-plot-in-jagatpura/9737818
jagatpura, jagatpura,6426000.000000001,1134,5666.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-126-sq-yd-plot-in-jagatpura/9737823
jagatpura, jagatpura,6411000.0,999,6417.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-111-sq-yd-plot-in-jagatpura/9737834
jagatpura, jagatpura,6405000.0,945,6777.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-105-sq-yd-plot-in-jagatpura/9737810
jagatpura, jagatpura,6425000.0,1125,5711.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-125-sq-yd-plot-in-jagatpura/9737812
jagatpura, jagatpura,6453000.0,1377,4686.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-153-sq-yd-plot-in-jagatpura/9737791
jagatpura, jagatpura,6463000.0,1467,4405.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-163-sq-yd-plot-in-jagatpura/9737794
jagatpura, jagatpura,6434000.0,1206,5334.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-134-sq-yd-plot-in-jagatpura/9737802
jagatpura, jagatpura,6414000.0,1026,6251.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-114-sq-yd-plot-in-jagatpura/9737800
jagatpura, jagatpura,6493000.000000001,1737,3738.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-193-sq-yd-plot-in-jagatpura/9737798
jagatpura, jagatpura,6484000.0,1656,3915.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-184-sq-yd-plot-in-jagatpura/9737808
diggi road, diggi road,6004000.0,3888,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-432-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735116
diggi road, diggi road,7950000.0,5148,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-572-sq-yd-plot-in-diggi-road/9735139
diggi road, diggi road,8006000.0,5184,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-576-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735140
diggi road, diggi road,6434999.999999999,4167,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-463-sq-yd-plot-in-diggi-road/9735122
diggi road, diggi road,7533000.0,4878,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-542-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735134
diggi road, diggi road,6602000.0,4275,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-475-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735124
diggi road, diggi road,7325000.0,4743,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-527-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735131
diggi road, diggi road,8159000.0,5283,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-587-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735142
diggi road, diggi road,6171000.0,3996,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-444-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735118
diggi road, diggi road,5935000.0,3843,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-427-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735115
diggi road, diggi road,6658000.0,4311,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-479-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735125
diggi road, diggi road,6352000.0,4113,1544.0,,garden view,26.8018405,75.77791,
diggi road, diggi road,8326000.000000001,5391,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-599-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735144
ajmer road, ajmer road,2041000.0,1476,1382.0,,,26.8946427287433,75.7388639822602,https://www.squareyards.com/resale-164-sq-yd-plot-in-ajmer-road/9725254
jagatpura, jagatpura,6473999.999999999,1566,4134.0,,garden view,26.8176736,75.8617171,https://www.squareyards.com/resale-174-sq-yd-plot-in-jagatpura/9737807
diggi road, diggi road,6505000.0,4212,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-468-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735123
diggi road, diggi road,8409000.0,5445,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-605-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735145
diggi road, diggi road,6894000.0,4464,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-496-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735128
diggi road, diggi road,7714000.0,4995,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-555-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735136
diggi road, diggi road,6788000.0,4392,1545.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-488-sq-yd-plot-in-diggi-road/9735127
diggi road, diggi road,6227000.0,4032,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-448-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735119
diggi road, diggi road,6741000.0,4365,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-485-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735126
diggi road, diggi road,7422000.0,4806,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-534-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735132
diggi road, diggi road,8590000.0,5562,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-618-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735146
diggi road, diggi road,6074000.0,3933,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-437-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735117
diggi road, diggi road,5851000.0,3789,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-421-sq-yd-plot-in-diggi-road/9735114
diggi road, diggi road,7895000.0,5112,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-568-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735138
ajmer road, ajmer road,2141000.0,1548,1383.0,,,26.893845,75.747296,https://www.squareyards.com/resale-172-sq-yd-plot-in-ajmer-road/9758906
diggi road, diggi road,6296000.0,4077,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-453-sq-yd-plot-in-diggi-road/9735120
diggi road, diggi road,7158000.0,4635,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-515-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735129
diggi road, diggi road,7839000.0,5076,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-564-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735137
diggi road, diggi road,8075000.0,5229,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-581-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735141
diggi road, diggi road,8228000.0,5328,1544.0,,garden view,26.8018405,75.77791,https://www.squareyards.com/resale-592-sq-yd-plot-in-diggi-rd-jaipur-rajasth/9735143
hardhyanpura, hardhyanpura,5170000.0,1341,3855.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-149-sq-yd-plot-in-hardhyanpura/9740481
hardhyanpura, hardhyanpura,5160000.0,1287,4009.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-143-sq-yd-plot-in-hardhyanpura-rajasthan/9734211
hardhyanpura, hardhyanpura,5160000.0,1368,3771.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-152-sq-yd-plot-in-hardhyanpura-rajasthan/9734214
hardhyanpura, hardhyanpura,5164000.0,1728,2988.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-192-sq-yd-plot-in-hardhyanpura-rajasthan/9734234
hardhyanpura, hardhyanpura,5166000.0,1836,2813.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-204-sq-yd-plot-in-hardhyanpura-rajasthan/9734240
hardhyanpura, hardhyanpura,5165000.0,1818,2841.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-202-sq-yd-plot-in-hardhyanpura-rajasthan/9734239
hardhyanpura, hardhyanpura,5162000.0,1494,3455.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-166-sq-yd-plot-in-hardhyanpura-rajasthan/9734221
hardhyanpura, hardhyanpura,5160000.0,1314,3926.0,east facing,garden view,26.8357755,75.5913278,
hardhyanpura, hardhyanpura,5163000.0,1566,3296.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-174-sq-yd-plot-in-hardhyanpura-rajasthan/9734225
hardhyanpura, hardhyanpura,5166000.0,1854,2786.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-206-sq-yd-plot-in-hardhyanpura-rajasthan/9734241
hardhyanpura, hardhyanpura,5160000.0,1341,3847.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-149-sq-yd-plot-in-hardhyanpura-rajasthan/9734213
hardhyanpura, hardhyanpura,5161000.0,1458,3539.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-162-sq-yd-plot-in-hardhyanpura-rajasthan/9734219
hardhyanpura, hardhyanpura,5162000.0,1476,3497.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-164-sq-yd-plot-in-hardhyanpura-rajasthan/9734220
hardhyanpura, hardhyanpura,5164000.0,1656,3118.0,east facing,garden view,26.8357755,75.5913278,
hardhyanpura, hardhyanpura,5162000.0,1548,3334.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-172-sq-yd-plot-in-hardhyanpura-rajasthan/9734224
hardhyanpura, hardhyanpura,5163000.0,1602,3222.0,east facing,garden view,26.8357755,75.5913278,
hardhyanpura, hardhyanpura,5168000.0,2016,2563.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-224-sq-yd-plot-in-hardhyanpura-rajasthan/9734248
tonk road, tonk road,1500000.0,540,2777.0,,,,,https://www.squareyards.com/resale-60-sq-yd-plot-in-shreenath-regency/9671434
hardhyanpura, hardhyanpura,5166000.0,1872,2759.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-208-sq-yd-plot-in-hardhyanpura-rajasthan/9734242
hardhyanpura, hardhyanpura,5161000.0,1404,3675.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-156-sq-yd-plot-in-hardhyanpura-rajasthan/9734216
hardhyanpura, hardhyanpura,5167000.0,1962,2633.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-218-sq-yd-plot-in-hardhyanpura-rajasthan/9734247
hardhyanpura, hardhyanpura,5161000.0,1440,3584.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-160-sq-yd-plot-in-hardhyanpura-rajasthan/9734218
hardhyanpura, hardhyanpura,5167000.0,1944,2657.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-216-sq-yd-plot-in-hardhyanpura-rajasthan/9734246
hardhyanpura, hardhyanpura,5165000.0,1764,2928.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-196-sq-yd-plot-in-hardhyanpura-rajasthan/9734236
hardhyanpura, hardhyanpura,5164000.0,1692,3052.0,east facing,garden view,26.8357755,75.5913278,
hardhyanpura, hardhyanpura,5165000.0,1782,2898.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-198-sq-yd-plot-in-hardhyanpura-rajasthan/9734237
hardhyanpura, hardhyanpura,5162000.0,1512,3414.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-168-sq-yd-plot-in-hardhyanpura-rajasthan/9734222
hardhyanpura, hardhyanpura,5161000.0,1422,3629.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-158-sq-yd-plot-in-hardhyanpura-rajasthan/9734217
hardhyanpura, hardhyanpura,5163000.0,1638,3152.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-182-sq-yd-plot-in-hardhyanpura-rajasthan/9734229
hardhyanpura, hardhyanpura,5165000.0,1746,2958.0,east facing,garden view,26.8357755,75.5913278,
hardhyanpura, hardhyanpura,5163000.0,1620,3187.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-180-sq-yd-plot-in-hardhyanpura-rajasthan/9734228
hardhyanpura, hardhyanpura,5167000.0,1998,2586.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-222-sq-yd-plot-in-hardhyanpura-rajasthan/9734250
hardhyanpura, hardhyanpura,5167000.0,1926,2682.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-214-sq-yd-plot-in-hardhyanpura-rajasthan/9734245
hardhyanpura, hardhyanpura,5167000.0,1980,2609.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-220-sq-yd-plot-in-hardhyanpura-rajasthan/9734249
hardhyanpura, hardhyanpura,5162000.0,1530,3373.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-170-sq-yd-plot-in-hardhyanpura-rajasthan/9734223
hardhyanpura, hardhyanpura,5164000.0,1710,3019.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-190-sq-yd-plot-in-hardhyanpura-rajasthan/9734233
hardhyanpura, hardhyanpura,5166000.0,1908,2707.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-212-sq-yd-plot-in-hardhyanpura-rajasthan/9734243
hardhyanpura, hardhyanpura,5165000.0,1800,2869.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-200-sq-yd-plot-in-hardhyanpura-rajasthan/9734238
hardhyanpura, hardhyanpura,5164000.0,1674,3084.0,east facing,garden view,26.8357755,75.5913278,https://www.squareyards.com/resale-186-sq-yd-plot-in-hardhyanpura-rajasthan/9734231
hardhyanpura, hardhyanpura,5163000.0,1584,3259.0,east facing,garden view,26.8357755,75.5913278,
phagi road, phagi road,2775000.0,1566,1772.0,,,26.62219,75.4608296,https://www.squareyards.com/resale-174-sq-yd-plot-in-phagi-road/9762690
phagi road, phagi road,3875000.0,2187,1771.0,,,26.62219,75.4608296,https://www.squareyards.com/resale-243-sq-yd-plot-in-phagi-road/9762708
phagi road, phagi road,4641000.0,2619,1772.0,,,26.62219,75.4608296,https://www.squareyards.com/resale-291-sq-yd-plot-in-phagi-road/9762717
phagi road, phagi road,4721000.0,2664,1772.0,,,26.62219,75.4608296,https://www.squareyards.com/resale-296-sq-yd-plot-in-phagi-road/9762718
phagi road, phagi road,1770000.0,999,1771.0,,,26.62219,75.4608296,https://www.squareyards.com/resale-111-sq-yd-plot-in-phagi-road/9762682
phagi road, phagi road,1196000.0,675,1771.0,,,26.62219,75.4608296,https://www.squareyards.com/resale-75-sq-yd-plot-in-phagi-road/9762638
phagi road, phagi road,1244000.0,702,1772.0,,,26.62219,75.4608296,https://www.squareyards.com/resale-78-sq-yd-plot-in-phagi-road/9762640
phagi road, phagi road,2807000.0,1584,1772.0,,,26.62219,75.4608296,https://www.squareyards.com/resale-176-sq-yd-plot-in-phagi-road/9762691
