,property_type,location_area,location,total_price,bhk,bath,covered_parking,open_parking,furnished_status,property_link,builtup_area
2225,builder floor,gokulpura, Gokulpura,8605000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1721-sq-ft-builder-floor-in-gokulpura/9859691,1721.0
2226,builder floor,gokulpura, Gokulpura,8290000.000000001,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1658-sq-ft-builder-floor-in-gokulpura/9859686,1658.0
2227,builder floor,gokulpura, Gokulpura,8425000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1685-sq-ft-builder-floor-in-gokulpura/9859689,1685.0
2228,builder floor,gokulpura, Gokulpura,10000000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-2005-sq-ft-builder-floor-in-gokulpura/9859738,2005.0
2229,builder floor,gokulpura, Gokulpura,9925000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1985-sq-ft-builder-floor-in-gokulpura/9859736,1985.0
2230,builder floor,gokulpura, Gokulpura,8500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1700-sq-ft-builder-floor-in-gokulpura/9859693,1700.0
2231,builder floor,gokulpura, Gokulpura,10100000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-2036-sq-ft-builder-floor-in-gokulpura/9859741,2036.0
2232,builder floor,gokulpura, Gokulpura,7670000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1534-sq-ft-builder-floor-in-gokulpura/9859673,1534.0
2233,builder floor,gokulpura, Gokulpura,6430000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1286-sq-ft-builder-floor-in-gokulpura/9858770,1286.0
2234,builder floor,gokulpura, Gokulpura,9870000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1974-sq-ft-builder-floor-in-gokulpura/9859735,1974.0
2235,builder floor,gokulpura, Gokulpura,9125000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1825-sq-ft-builder-floor-in-gokulpura/9859710,1825.0
2236,builder floor,gokulpura, Gokulpura,10000000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-2015-sq-ft-builder-floor-in-gokulpura/9859739,2015.0
2237,builder floor,gokulpura, Gokulpura,8370000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1674-sq-ft-builder-floor-in-gokulpura/9859688,1674.0
2238,builder floor,gokulpura, Gokulpura,9845000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1969-sq-ft-builder-floor-in-gokulpura/9859734,1969.0
2239,builder floor,gokulpura, Gokulpura,8735000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1747-sq-ft-builder-floor-in-gokulpura/9859701,1747.0
2240,builder floor,civil lines, Civil L,6308000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1147-sq-ft-builder-floor-in-uttams-shiv/9867538,1147.0
2241,builder floor,civil lines, Civil L,4658000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-847-sq-ft-builder-floor-in-uttams-shiv/9867496,847.0
2242,builder floor,civil lines, Civil L,6363000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1157-sq-ft-builder-floor-in-uttams-shiv/9867539,1157.0
2243,builder floor,civil lines, Civil L,6237000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1134-sq-ft-builder-floor-in-uttams-shiv/9867537,1134.0
2244,builder floor,gokulpura, Gokulpura,8345000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1669-sq-ft-builder-floor-in-gokulpura/9859687,1669.0
2245,builder floor,gokulpura, Gokulpura,9735000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1947-sq-ft-builder-floor-in-gokulpura/9859731,1947.0
2246,builder floor,sirsi road, Sirsi Road,5110000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-1022-sq-ft-builder-floor-in-sirsi-road/9814916,1022.0
2247,builder floor,gurjar ki thadi, Gurjar Ki Thadi,4620000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-962-sq-ft-builder-floor-in-gurjar-ki-thadi/9793301,962.0
2248,builder floor,sirsi road, Sirsi Road,5330000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-1066-sq-ft-builder-floor-in-sirsi-road/9814925,1066.0
2249,builder floor,sirsi road, Sirsi Road,5685000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-1137-sq-ft-builder-floor-in-sirsi-road/9814939,1137.0
2250,builder floor,sirsi road, Sirsi Road,7709999.999999999,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1542-sq-ft-builder-floor-in-sirsi-road/9815593,1542.0
2251,builder floor,gurjar ki thadi, Gurjar Ki Thadi,4670000.0,2.0,2.0,,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-967-sq-ft-builder-floor-in-gurjar-ki-thadi/9793347,967.0
2252,builder floor,shyam nagar, Shyam Nagar,9475000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1516-sq-ft-builder-floor-in-shyam-nagar/9761488,1516.0
2253,builder floor,girdharipura, Girdharipura,7662000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1272-sq-ft-builder-floor-in-girdharipura/9753145,1272.0
2254,builder floor,girdharipura, Girdharipura,7704000.000000001,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1279-sq-ft-builder-floor-in-girdharipura/9753146,1279.0
2255,builder floor,girdharipura, Girdharipura,6770000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1124-sq-ft-builder-floor-in-girdharipura/9753107,1124.0
2256,builder floor,shyam nagar, Shyam Nagar,9975000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1596-sq-ft-builder-floor-in-shyam-nagar/9761496,1596.0
2257,builder floor,shyam nagar, Shyam Nagar,8662000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1386-sq-ft-builder-floor-in-shyam-nagar/9761474,1386.0
2258,builder floor,girdharipura, Girdharipura,7638000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1268-sq-ft-builder-floor-in-girdharipura/9753143,1268.0
2259,builder floor,mansarovar, Mansarovar,9174000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1668-sq-ft-builder-floor-in-mansarovar/9790860,1668.0
2260,builder floor,girdharipura, Girdharipura,6132000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1018-sq-ft-builder-floor-in-girdharipura/9753045,1018.0
2261,builder floor,shyam nagar, Shyam Nagar,10700000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1724-sq-ft-builder-floor-in-shyam-nagar/9761503,1724.0
2262,builder floor,shyam nagar, Shyam Nagar,11500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1847-sq-ft-builder-floor-in-shyam-nagar/9761522,1847.0
2263,builder floor,girdharipura, Girdharipura,6728000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1117-sq-ft-builder-floor-in-girdharipura/9753106,1117.0
2264,builder floor,shyam nagar, Shyam Nagar,8712000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1394-sq-ft-builder-floor-in-shyam-nagar/9761475,1394.0
2265,builder floor,shyam nagar, Shyam Nagar,9175000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1468-sq-ft-builder-floor-in-shyam-nagar/9761483,1468.0
2266,builder floor,shyam nagar, Shyam Nagar,9106000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1457-sq-ft-builder-floor-in-shyam-nagar/9761482,1457.0
2267,builder floor,shyam nagar, Shyam Nagar,9793000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1567-sq-ft-builder-floor-in-shyam-nagar/9761492,1567.0
2268,builder floor,shyam nagar, Shyam Nagar,9287000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1486-sq-ft-builder-floor-in-shyam-nagar/9761485,1486.0
2269,builder floor,shyam nagar, Shyam Nagar,10300000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1658-sq-ft-builder-floor-in-shyam-nagar/9761500,1658.0
2270,builder floor,shyam nagar, Shyam Nagar,11200000.000000002,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1805-sq-ft-builder-floor-in-shyam-nagar/9761517,1805.0
2271,builder floor,patrakar colony, Patrakar Colony,4604000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-extra-room-937-sq-ft-builder-floor-in-patrakar-colony/9742097,937.0
2272,builder floor,patrakar colony, Patrakar Colony,4709000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-extra-room-1147-sq-ft-builder-floor-in-patrakar-colony/9742107,1147.0
2273,builder floor,patrakar colony, Patrakar Colony,4806000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-extra-room-1189-sq-ft-builder-floor-in-patrakar-colony/9742111,1189.0
2274,builder floor,shyam nagar, Shyam Nagar,8525000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1364-sq-ft-builder-floor-in-shyam-nagar/9761472,1364.0
2275,builder floor,girdharipura, Girdharipura,6855000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1138-sq-ft-builder-floor-in-girdharipura/9753114,1138.0
2276,builder floor,girdharipura, Girdharipura,7584000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1259-sq-ft-builder-floor-in-girdharipura/9753142,1259.0
2277,builder floor,girdharipura, Girdharipura,7554000.000000001,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1254-sq-ft-builder-floor-in-girdharipura/9753141,1254.0
2278,builder floor,shyam nagar, Shyam Nagar,8918000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1427-sq-ft-builder-floor-in-shyam-nagar/9761479,1427.0
2279,builder floor,shyam nagar, Shyam Nagar,9543000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1527-sq-ft-builder-floor-in-shyam-nagar/9761489,1527.0
2280,builder floor,shyam nagar, Shyam Nagar,11200000.000000002,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1795-sq-ft-builder-floor-in-shyam-nagar/9761515,1795.0
2281,builder floor,girdharipura, Girdharipura,6186000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1027-sq-ft-builder-floor-in-girdharipura/9753049,1027.0
2282,builder floor,shyam nagar, Shyam Nagar,8493000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1359-sq-ft-builder-floor-in-shyam-nagar/9761471,1359.0
2283,builder floor,shyam nagar, Shyam Nagar,9337000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1494-sq-ft-builder-floor-in-shyam-nagar/9761486,1494.0
2284,builder floor,mansarovar, Mansarovar,11200000.000000002,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-2045-sq-ft-builder-floor-in-mansarovar/9790927,2045.0
2285,builder floor,shyam nagar, Shyam Nagar,10000000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1600-sq-ft-builder-floor-in-shyam-nagar/9761497,1600.0
2286,builder floor,shyam nagar, Shyam Nagar,11000000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1768-sq-ft-builder-floor-in-shyam-nagar/9761508,1768.0
2287,builder floor,shyam nagar, Shyam Nagar,11600000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1857-sq-ft-builder-floor-in-shyam-nagar/9761524,1857.0
2288,builder floor,girdharipura, Girdharipura,7120000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1182-sq-ft-builder-floor-in-girdharipura/9753133,1182.0
2289,builder floor,girdharipura, Girdharipura,7614000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1264-sq-ft-builder-floor-in-girdharipura/9753144,1264.0
2290,builder floor,girdharipura, Girdharipura,7758000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1288-sq-ft-builder-floor-in-girdharipura/9753147,1288.0
2291,builder floor,girdharipura, Girdharipura,6270000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1041-sq-ft-builder-floor-in-girdharipura/9753062,1041.0
2292,builder floor,girdharipura, Girdharipura,6337000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1052-sq-ft-builder-floor-in-girdharipura/9753081,1052.0
2293,builder floor,girdharipura, Girdharipura,6222000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1033-sq-ft-builder-floor-in-girdharipura/9753053,1033.0
2294,builder floor,shyam nagar, Shyam Nagar,8212000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1314-sq-ft-builder-floor-in-shyam-nagar/9761468,1314.0
2295,builder floor,mansarovar, Mansarovar,4621000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-711-sq-ft-builder-floor-in-mansarovar/9768116,711.0
2296,builder floor,shyam nagar, Shyam Nagar,10200000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-1634-sq-ft-builder-floor-in-shyam-nagar/9761499,1634.0
2297,builder floor,girdharipura, Girdharipura,6313000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1048-sq-ft-builder-floor-in-girdharipura/9753077,1048.0
2298,builder floor,girdharipura, Girdharipura,6168000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1024-sq-ft-builder-floor-in-girdharipura/9753047,1024.0
2299,builder floor,girdharipura, Girdharipura,6005000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-997-sq-ft-builder-floor-in-girdharipura/9753043,997.0
2300,builder floor,sodala, Sodala,7500000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1300-sq-ft-builder-floor-in-sodala/9553296,1300.0
2301,builder floor,ajmer road, Ajmer Road,2680000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-465-sq-ft-builder-floor-in-ajmer-road/9619933,465.0
2302,builder floor,ajmer road, Ajmer Road,4385000.0,1.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-5-bhk-674-sq-ft-builder-floor-in-ajmer-road/9619956,674.0
2303,builder floor,ajmer road, Ajmer Road,6975000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-1067-sq-ft-builder-floor-in-ajmer-road/9620005,1067.0
2304,builder floor,ajmer road, Ajmer Road,6678000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-1034-sq-ft-builder-floor-in-ajmer-road/9619972,1034.0
2305,builder floor,ajmer road, Ajmer Road,5285000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-898-sq-ft-builder-floor-in-ajmer-road/9627891,898.0
2306,builder floor,ajmer road, Ajmer Road,3978000.0,1.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-5-bhk-635-sq-ft-builder-floor-in-ajmer-road/9619952,635.0
2307,builder floor,ajmer road, Ajmer Road,5795000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-servant-room-900-sq-ft-builder-floor-in-ajmer-road/9619967,900.0
2308,builder floor,ajmer road, Ajmer Road,4565000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-700-sq-ft-builder-floor-in-ajmer-road/9619957,700.0
2309,builder floor,ajmer road, Ajmer Road,4258000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-700-sq-ft-builder-floor-in-ajmer-road/9627874,700.0
2310,builder floor,ajmer road, Ajmer Road,2780000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-478-sq-ft-builder-floor-in-ajmer-road/9619935,478.0
2311,builder floor,ajmer road, Ajmer Road,2965000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-500-sq-ft-builder-floor-in-ajmer-road/9619941,500.0
2312,builder floor,ajmer road, Ajmer Road,3347000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-555-sq-ft-builder-floor-in-ajmer-road/9619946,555.0
2313,builder floor,ajmer road, Ajmer Road,4050000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-674-sq-ft-builder-floor-in-ajmer-road/9627872,674.0
2314,builder floor,ajmer road, Ajmer Road,4125000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-685-sq-ft-builder-floor-in-ajmer-road/9627873,685.0
2315,builder floor,ajmer road, Ajmer Road,4500000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-769-sq-ft-builder-floor-in-ajmer-road/9627879,769.0
2316,builder floor,ajmer road, Ajmer Road,4587000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-777-sq-ft-builder-floor-in-ajmer-road/9627880,777.0
2317,builder floor,ajmer road, Ajmer Road,4298000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-748-sq-ft-builder-floor-in-ajmer-road/9627877,748.0
2318,builder floor,ajmer road, Ajmer Road,7286000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-servant-room-1100-sq-ft-builder-floor-in-ajmer-road/9619974,1100.0
2319,builder floor,ajmer road, Ajmer Road,3547000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-578-sq-ft-builder-floor-in-ajmer-road/9619948,578.0
2320,builder floor,ajmer road, Ajmer Road,5278000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-800-sq-ft-builder-floor-in-ajmer-road/9619966,800.0
2321,builder floor,ajmer road, Ajmer Road,5568000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-847-sq-ft-builder-floor-in-ajmer-road/9619988,847.0
2322,builder floor,ajmer road, Ajmer Road,4865000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-824-sq-ft-builder-floor-in-ajmer-road/9627884,824.0
2323,builder floor,ajmer road, Ajmer Road,6000000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-947-sq-ft-builder-floor-in-ajmer-road/9619969,947.0
2324,builder floor,ajmer road, Ajmer Road,6842000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-servant-room-1057-sq-ft-builder-floor-in-ajmer-road/9619973,1057.0
2325,builder floor,ajmer road, Ajmer Road,3878000.0,1.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-5-bhk-621-sq-ft-builder-floor-in-ajmer-road/9619951,621.0
2326,builder floor,ajmer road, Ajmer Road,5045000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-777-sq-ft-builder-floor-in-ajmer-road/9619964,777.0
2327,builder floor,ajmer road, Ajmer Road,7000000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-1078-sq-ft-builder-floor-in-ajmer-road/9620007,1078.0
2328,builder floor,ajmer road, Ajmer Road,5367000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-servant-room-824-sq-ft-builder-floor-in-ajmer-road/9619986,824.0
2329,builder floor,ajmer road, Ajmer Road,5021000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-855-sq-ft-builder-floor-in-ajmer-road/9627887,855.0
2330,builder floor,ajmer road, Ajmer Road,4855000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-745-sq-ft-builder-floor-in-ajmer-road/9619960,745.0
2331,builder floor,ajmer road, Ajmer Road,3458000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-567-sq-ft-builder-floor-in-ajmer-road/9619947,567.0
2332,builder floor,ajmer road, Ajmer Road,7125000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-1085-sq-ft-builder-floor-in-ajmer-road/9620009,1085.0
2333,builder floor,ajmer road, Ajmer Road,6475000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-servant-room-1000-sq-ft-builder-floor-in-ajmer-road/9619997,1000.0
2334,builder floor,ajmer road, Ajmer Road,4125000.0,1.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-5-bhk-657-sq-ft-builder-floor-in-ajmer-road/9619954,657.0
2335,builder floor,ajmer road, Ajmer Road,6127000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-967-sq-ft-builder-floor-in-ajmer-road/9619995,967.0
2336,builder floor,ajmer road, Ajmer Road,5875000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-923-sq-ft-builder-floor-in-ajmer-road/9619968,923.0
2337,builder floor,ajmer road, Ajmer Road,4000000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-668-sq-ft-builder-floor-in-ajmer-road/9627871,668.0
2338,builder floor,ajmer road, Ajmer Road,6584999.999999999,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-1024-sq-ft-builder-floor-in-ajmer-road/9620000,1024.0
2339,builder floor,ajmer road, Ajmer Road,6025000.0,2.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-5-bhk-958-sq-ft-builder-floor-in-ajmer-road/9619970,958.0
2340,builder floor,ajmer road, Ajmer Road,4957000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-755-sq-ft-builder-floor-in-ajmer-road/9619962,755.0
2341,builder floor,ajmer road, Ajmer Road,5155000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-875-sq-ft-builder-floor-in-ajmer-road/9627889,875.0
2342,builder floor,ajmer road, Ajmer Road,4354000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-757-sq-ft-builder-floor-in-ajmer-road/9627878,757.0
2343,builder floor,ajmer road, Ajmer Road,3745000.000000001,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-600-sq-ft-builder-floor-in-ajmer-road/9619950,600.0
2344,builder floor,ajmer road, Ajmer Road,5475000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-834-sq-ft-builder-floor-in-ajmer-road/9619987,834.0
2345,builder floor,ajmer road, Ajmer Road,5685000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-884-sq-ft-builder-floor-in-ajmer-road/9619989,884.0
2346,builder floor,ajmer road, Ajmer Road,4675000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-723-sq-ft-builder-floor-in-ajmer-road/9619958,723.0
2347,builder floor,ajmer road, Ajmer Road,3254000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-547-sq-ft-builder-floor-in-ajmer-road/9619945,547.0
2348,builder floor,ajmer road, Ajmer Road,4785000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-800-sq-ft-builder-floor-in-ajmer-road/9627883,800.0
2349,builder floor,ajmer road, Ajmer Road,5000000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-847-sq-ft-builder-floor-in-ajmer-road/9627886,847.0
2350,builder floor,ajmer road, Ajmer Road,3840000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-645-sq-ft-builder-floor-in-ajmer-road/9627870,645.0
2351,builder floor,ajmer road, Ajmer Road,2850000.0,1.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-bhk-485-sq-ft-builder-floor-in-ajmer-road/9619939,485.0
2352,builder floor,ajmer road, Ajmer Road,4055000.0,1.5,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-1-5-bhk-648-sq-ft-builder-floor-in-ajmer-road/9619953,648.0
2353,builder floor,ajmer road, Ajmer Road,5085000.0,1.0,1.0,1.0,1.0,Unfurnished,https://www.squareyards.com/resale-1-bhk-869-sq-ft-builder-floor-in-ajmer-road/9627907,869.0
2354,builder floor,ajmer road, Ajmer Road,4785000.0,2.0,1.0,1.0,,Unfurnished,https://www.squareyards.com/resale-2-bhk-734-sq-ft-builder-floor-in-ajmer-road/9619959,734.0
