,property_type,location_area,location,total_price,price_sqft,bhk,bath,covered_parking,open_parking,pooja_room,servant_room,study_room,extra_rooms,furnished_status,lat,long_,property_link,builtup_area
27, Flat ,mansarovar, Manyawas,8900000.0,5297.0,3,3.0,,,0,1,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-servant-room-1680-sq-ft-apartment-in-balaji-urban-prime/9242203,1460.0
28, Flat ,jagatpura, Jagatpura,8000000.0,7662.0,3,3.0,,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-pooja-room-1044-sq-ft-apartment-in-sankalp-24-carat/9253400,1201.0
29, Flat ,ajmer road, Ajmer Road,2550000.0,5019.0,1,2.0,1.0,,0,0,0,1,semi-furnished,,,https://www.squareyards.com/resale-1-bhk-extra-room-508-sq-ft-apartment-in-samanvay-the-amelias/9451237,508.0
30, Flat ,gandhi path, Gandhi Path,3000000.0,3750.0,2,2.0,1.0,3.0,0,0,0,0,Furnished,26.9095286,75.698183,https://www.squareyards.com/resale-2-bhk-800-sq-ft-apartment-in-gandhi-path/9428136,800.0
31, Flat ,anand nagar, Officers Campus Colony,18000000.0,9473.0,3,3.0,1.0,,0,0,0,0,semi-furnished,26.9235043,75.7371614,https://www.squareyards.com/resale-3-bhk-1900-sq-ft-apartment-in-prime/9363984,1652.0
32, Flat ,central jaipur, Gopalpura,15000000.0,8571.0,3,3.0,1.0,1.0,1,0,0,1,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1750-sq-ft-apartment-in-viraj-kamal-apartment/9280054,1750.0
33, Flat ,mansarovar, Vardhman Nagar,10200000.0,6455.0,3,3.0,,,0,0,0,1,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-extra-room-1580-sq-ft-apartment-in-vardhaman-alora/9203035,1580.0
34, Flat ,central jaipur, Adarsh Nagar,16000000.0,6666.0,3,4.0,1.0,,1,0,0,0,semi-furnished,26.9007147,75.8259232,https://www.squareyards.com/resale-3-bhk-pooja-room-2400-sq-ft-apartment-in-adarsh-nagar/9225593,2400.0
35, Flat ,mansarovar, Mansarovar,3000000.0,2400.0,2,2.0,1.0,,0,0,0,0,semi-furnished,26.84191660587565,75.73633130639791,https://www.squareyards.com/resale-2-bhk-1250-sq-ft-apartment-in-mansarovar/9826230,1250.0
36, Flat ,jagatpura, Jagatpura,4990000.0,3685.0,3,3.0,1.0,2.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-1354-sq-ft-apartment-in-divine-homes-jagatpura/9626682,1354.0
37, Flat ,gandhi path, Gandhi Path,1900000.0,4470.0,1,1.0,,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-1-bhk-pooja-room-425-sq-ft-apartment-in-manglam-aadhar/9706482,489.0
38, Flat ,ajmer road, Ajmer Road,4681000.0,3811.0,3,2.0,1.0,1.0,0,0,0,0,semi-furnished,26.8862165383615,75.705497302115,https://www.squareyards.com/resale-3-bhk-1228-sq-ft-apartment-in-ajmer-road/9237676,1228.0
39, Flat ,central jaipur, Raja Park,4500000.0,5625.0,2,2.0,,,0,0,0,0,Semi-Furnished,26.9018768080147,75.8271750435233,https://www.squareyards.com/resale-2-bhk-800-sq-ft-apartment-in-raja-park/9687011,695.0
40, Flat ,shri kishanpura, Shri Kishanpura,5500000.0,3928.0,3,2.0,1.0,,0,0,0,0,semi-furnished,26.802983055747617,75.87429005652666,https://www.squareyards.com/resale-3-bhk-1400-sq-ft-apartment-in-shri-kishanpura/9804979,1400.0
41, Flat ,other, Kalwara,27000000.0,10997.0,4,4.0,3.0,,0,1,0,0,Furnished,,,https://www.squareyards.com/resale-4-bhk-servant-room-2455-sq-ft-apartment-in-galaxy-enclave-kalwara/9199149,2455.0
42, Flat ,mansarovar, Mansarovar,3100000.0,3875.0,2,2.0,2.0,1.0,1,0,0,0,Semi-Furnished,26.8504593,75.7627702,https://www.squareyards.com/resale-2-bhk-pooja-room-800-sq-ft-apartment-in-mansarovar/9792950,800.0
43, Flat ,jagatpura, Jagatpura,12500000.0,7267.0,4,4.0,1.0,1.0,1,0,0,1,Furnished,26.816077990863,75.8594651520252,https://www.squareyards.com/resale-4-bhk-pooja-room-study-room-1720-sq-ft-apartment-in-jagatpura/9722200,1720.0
44, Flat ,jagatpura, Jagatpura,6000000.0,4048.0,3,2.0,1.0,1.0,0,0,0,0,semi-furnished,26.7955798477865,75.8738609030843,https://www.squareyards.com/resale-3-bhk-1482-sq-ft-apartment-in-jagatpura/9202958,1482.0
45, Flat ,other, Jais,2600000.0,3915.0,2,2.0,2.0,2.0,1,0,0,0,semi-furnished,26.8695747,75.6945717,https://www.squareyards.com/resale-2-bhk-pooja-room-664-sq-ft-apartment-in-govindam-group/9262480,664.0
46, Flat ,jagatpura, Jagatpura,7618000.000000001,5200.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,,,https://www.squareyards.com/resale-3-bhk-1465-sq-ft-apartment-in-vn-exclusive-444/9249676,1465.0
47, Flat ,jeerota, Jeerota,3500000.0,7368.0,1,1.0,1.0,,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-1-bhk-475-sq-ft-apartment-in-redwood-magnus/9215594,475.0
48, Flat ,dholai, Dholai,9263000.0,5749.0,3,3.0,1.0,,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-1611-sq-ft-apartment-in-reliant-floresta/9187160,1400.0
49, Flat ,central jaipur, Malviya Nagar,6200000.0,4133.0,3,3.0,1.0,1.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-apartment-in-nand-residency/9264307,1500.0
50, Flat ,central jaipur, Tilak Nagar,21000000.0,7792.0,4,4.0,2.0,,0,0,0,0,Semi-Furnished,26.8945243,75.8213018,https://www.squareyards.com/resale-4-bhk-2695-sq-ft-apartment-in-tilak-nagar/9574285,2695.0
51, Flat ,muhana, Muhana,2200000.0,3839.0,2,2.0,1.0,,0,0,0,0,Semi-Furnished,,,https://www.squareyards.com/resale-2-bhk-573-sq-ft-apartment-in-ssbc-prangan/9201065,498.0
52, Flat ,jagatpura, Jagatpura,16800000.0,7720.0,3.5,4.0,2.0,,0,1,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-5-bhk-servant-room-2176-sq-ft-apartment-in-trimurty-ariana-phase-ii/9155839,2176.0
53, Flat ,vaishali nagar, Vaishali Nagar,7000000.0,4117.0,3,2.0,2.0,1.0,0,0,0,0,semi-furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-3-bhk-1700-sq-ft-apartment-in-vaishali-nagar/9635220,1700.0
54, Flat ,vaishali nagar, Vaishali Nagar,4550000.0,4887.0,2,2.0,1.0,,0,0,0,0,Unfurnished,26.9047751,75.7488641,https://www.squareyards.com/resale-2-bhk-931-sq-ft-apartment-in-krishna-empire/9359096,931.0
55, Flat ,vaishali nagar, Vaishali Nagar,2250000.0,3461.0,1,1.0,2.0,1.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-1-bhk-650-sq-ft-apartment-in-kediaz-corporate-club/9175435,650.0
56, Flat ,gokulpura, Meenawala,4300000.0,3583.0,3,3.0,1.0,,0,0,0,0,Semi-Furnished,,,https://www.squareyards.com/resale-3-bhk-1200-sq-ft-apartment-in-hanumant-raghunandan-heights/9043551,1200.0
57, Flat ,jagatpura, Jagatpura,6200000.0,4087.0,3,3.0,1.0,1.0,0,0,0,0,semi-furnished,26.8030883934042,75.8564932644367,https://www.squareyards.com/resale-3-bhk-1517-sq-ft-apartment-in-jagatpura/8379773,1517.0
58, Flat ,gandhi path, Gandhi Path,6500000.0,4720.0,3,3.0,,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-pooja-room-1377-sq-ft-apartment-in-ganga-royal-gravitaz/8901657,1197.0
59, Flat ,vaishali nagar, Vaishali Nagar,20000000.0,6451.0,4,4.0,2.0,2.0,0,0,0,0,semi-furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-4-bhk-3100-sq-ft-apartment-in-vaishali-nager/8971961,3100.0
60, Flat ,gandhi path, Gandhi Path,9400000.0,5000.0,3,3.0,,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-pooja-room-1880-sq-ft-apartment-in-vardhman-arcadia-greens/8916273,1880.0
61, Flat ,patrakar colony, Patrakar Colony,6005000.0,6347.0,3,3.0,1.0,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-pooja-room-946-sq-ft-apartment-in-shubham-shubh-nikunj/9099932,1088.0
62, Flat ,sanganer, New Sanganer Road,5700000.0,2850.0,3,3.0,,,1,0,0,1,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-pooja-room-servant-room-2000-sq-ft-apartment-in-urbana-jewels/8910086,2000.0
63, Flat ,jagatpura, Jagatpura,5500000.0,3666.0,3,3.0,1.0,1.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-1500-sq-ft-apartment-in-sarthak-paradise/9110639,1304.0
64, Flat ,jhotwara, Jhotwara,6200000.0,81578.0,3,3.0,1.0,1.0,1,0,0,0,semi-furnished,26.9537127,75.7192496,https://www.squareyards.com/resale-3-bhk-pooja-room-76-sq-yd-apartment-in-shree-balaji-chamber-and/9090029,76.0
65, Flat ,other, Beelwa Kalan,4500000.0,4891.0,2,2.0,,,0,0,0,1,semi-furnished,26.749687,75.855384,https://www.squareyards.com/resale-2-bhk-extra-room-920-sq-ft-apartment-in-beelwa-kalan/8932568,800.0
66,Studio Flat,jagatpura, Jagatpura,4100000.0,9403.0,Studio,1.0,,,0,0,0,0,Furnished,26.8166878001621,75.8469244837761,https://www.squareyards.com/resale-studio-436-sq-ft-apartment-in-jagatpura/9071865,379.0
67, Flat ,other, Ambabari,13000000.0,7420.0,3,3.0,1.0,1.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-1752-sq-ft-apartment-in-dhanuka-sunshine-kalyan/9018740,1752.0
68, Flat ,nirman nagar, Nirman Nagar,14500000.0,6891.0,4,4.0,1.0,1.0,1,0,0,0,semi-furnished,26.8832399590052,75.7564932342289,https://www.squareyards.com/resale-4-bhk-pooja-room-2104-sq-ft-apartment-in-nirman-nagar/9007654,1829.0
69, Flat ,other, Hathoj,2200000.0,2813.0,2,2.0,6.0,6.0,0,0,0,0,Semi-Furnished,,,https://www.squareyards.com/resale-2-bhk-782-sq-ft-apartment-in-mjb-heights/9031057,899.0
70, Flat ,bhakrota, Bhankrota,6100000.0,4660.0,3,2.0,1.0,1.0,0,0,0,0,Unfurnished,,,https://www.squareyards.com/resale-3-bhk-1309-sq-ft-apartment-in-the-century-elite/9105274,1138.0
71, Flat ,ajmer road, Chordiya City,4700000.0,3784.0,3,2.0,1.0,1.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-1242-sq-ft-apartment-in-shri-anandam-heights/9187574,1242.0
72, Flat ,nirman nagar, Nirman Nagar,14600000.0,6893.0,4,4.0,1.0,,0,0,0,1,semi-furnished,26.8856167,75.7451505,https://www.squareyards.com/resale-4-bhk-extra-room-2118-sq-ft-apartment-in-nirman-nagar/9780249,2118.0
73, Flat ,mansarovar, Manyawas,10500000.0,5144.0,4,3.0,,,0,1,0,2,semi-furnished,,,https://www.squareyards.com/resale-4-bhk-servant-room-study-room-extra-room-2041-sq-ft-apartment-in-balaji-urban-prime/9833688,2041.0
74, Flat ,other, Dadu,7800000.0,4756.0,3,3.0,1.0,1.0,0,0,0,0,semi-furnished,26.8973631126541,75.7850449159741,https://www.squareyards.com/resale-3-bhk-1640-sq-ft-apartment-in-dadu-dayal-nagar-kalyan/9696678,1640.0
75, Flat ,muhana, Muhana,10400000.0,4171.0,4,4.0,,,1,0,0,1,semi-furnished,,,https://www.squareyards.com/resale-4-bhk-pooja-room-servant-room-2493-sq-ft-apartment-in-manglam-garden-city/8866673,2167.0
76, Flat ,ajmer road, Ajmer Road,10000000.0,5141.0,3.5,3.0,1.0,,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-5-bhk-1945-sq-ft-apartment-in-mahima-shubh-nilay/9811864,1691.0
77, Flat ,jagatpura, Jagatpura,5500000.0,6790.0,2,2.0,1.0,,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-2-bhk-810-sq-ft-apartment-in-aradhana-bhavyaa-apartment/9749574,704.0
78, Flat ,vaishali nagar, Vaishali Nagar,10600000.0,7491.0,3,2.0,,,0,1,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-servant-room-1415-sq-ft-apartment-in-park-vaishali/9652316,1230.0
79, Flat ,mansarovar, Mansarovar,10700000.0,5584.0,4,3.0,1.0,,0,0,0,0,semi-furnished,26.8795367982948,75.7506834715605,https://www.squareyards.com/resale-4-bhk-1916-sq-ft-apartment-in-mansarovar/9571850,1916.0
80, Flat ,vaishali nagar, Vaishali Nagar,13000000.0,7462.0,3,3.0,1.0,1.0,0,0,0,0,semi-furnished,26.9090586,75.7373902,https://www.squareyards.com/resale-3-bhk-1742-sq-ft-apartment-in-vaishali-nagar/9571284,1742.0
81, Flat ,gandhi path, Gandhi Path,1900000.0,4470.0,1,1.0,,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-1-bhk-pooja-room-425-sq-ft-apartment-in-manglam-aadhar/9706510,489.0
82, Flat ,jagatpura, Jagatpura,4210000.0,3186.0,3,3.0,1.0,2.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-1321-sq-ft-apartment-in-divine-homes-jagatpura/9626675,1321.0
83, Flat ,mansarovar, Mansarovar,4500000.0,3461.0,3,2.0,1.0,1.0,0,0,0,0,semi-furnished,26.85045916847069,75.76277017593384,https://www.squareyards.com/resale-3-bhk-1300-sq-ft-apartment-in-mansarovar/9826195,1300.0
84, Flat ,central jaipur, Raja Park,11000000.0,6470.0,3,3.0,1.0,,0,0,0,0,semi-furnished,26.9018768080147,75.8271750435233,https://www.squareyards.com/resale-3-bhk-1700-sq-ft-apartment-in-raja-park/9721886,1478.0
85, Flat ,bhakrota, Bhankrota,4500000.0,4751.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,,,https://www.squareyards.com/resale-2-bhk-947-sq-ft-apartment-in-the-century-elite/9459051,823.0
86, Flat ,ajmer road, Ajmer Road,4450000.0,4414.0,2,2.0,,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-2-bhk-pooja-room-1008-sq-ft-apartment-in-samanvay-the-amelias/9162080,876.0
87, Flat ,ajmer road, Ajmer Road,2550000.0,5019.0,1,2.0,1.0,,0,0,0,1,semi-furnished,,,https://www.squareyards.com/resale-1-bhk-extra-room-508-sq-ft-apartment-in-samanvay-the-amelias/9451317,508.0
88, Flat ,jagatpura, Jagatpura,5564000.0,5200.0,2,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,,,https://www.squareyards.com/resale-2-bhk-1070-sq-ft-apartment-in-vn-exclusive-444/9249663,1070.0
89, Flat ,jagatpura, Jagatpura,8000000.0,6379.0,3,3.0,1.0,,0,1,0,1,Furnished,26.8030883934042,75.8564932644367,https://www.squareyards.com/resale-3-bhk-servant-room-study-room-1254-sq-ft-apartment-in-jagatpura/9704744,1254.0
90, Flat ,shri kishanpura, Mahal Yojna,5000000.0,3703.0,3,3.0,1.0,,0,0,0,0,semi-furnished,26.7927579545891,75.8546656742692,https://www.squareyards.com/resale-3-bhk-1350-sq-ft-apartment-in-supreme-kavish/9580934,1350.0
91, Flat ,jagatpura, Jagatpura,4500000.0,4500.0,2,2.0,,,1,0,0,0,semi-furnished,26.8176736,75.8617171,https://www.squareyards.com/resale-2-bhk-pooja-room-1000-sq-ft-apartment-in/9669038,1000.0
92, Flat ,central jaipur, Tilak Nagar,21000000.0,7792.0,4,4.0,2.0,,0,0,0,0,Semi-Furnished,26.8945243,75.8213018,https://www.squareyards.com/resale-4-bhk-2695-sq-ft-apartment-in-tilak-nagar/9574271,2695.0
93, Flat ,other, Jais,3000000.0,4109.0,3,3.0,2.0,,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-730-sq-ft-apartment-in-govindam-jaisinghpura/9146029,839.0
94, Flat ,other, Kalwara,27000000.0,10609.0,4,4.0,3.0,,0,0,0,0,Furnished,,,https://www.squareyards.com/resale-4-bhk-2545-sq-ft-apartment-in-galaxy-enclave-kalwara/9199177,2545.0
95, Flat ,jagatpura, Jagatpura,9000000.0,5113.0,4,3.0,1.0,1.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-4-bhk-1760-sq-ft-apartment-in-kalyan-eva/9121083,1760.0
96, Flat ,vaishali nagar, Vaishali Nagar,4550000.0,4892.0,2,2.0,1.0,,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-2-bhk-930-sq-ft-apartment-in-vaishali-nagar/9195500,930.0
97, Flat ,vaishali nagar, Vaishali Nagar,22500000.0,7195.0,3,4.0,1.0,,0,1,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-servant-room-3127-sq-ft-apartment-in-org-the-sky-bungalows/8919361,3127.0
98, Flat ,sanganer, Kankha Ki Dhani,1700000.0,3119.0,2,2.0,,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-2-bhk-pooja-room-545-sq-ft-apartment-in-chordia-ghar-aangan/8910069,627.0
99, Flat ,jhotwara, Jhotwara,6200000.0,86111.0,3,3.0,1.0,1.0,1,0,0,0,semi-furnished,26.9537127,75.7192496,https://www.squareyards.com/resale-3-bhk-pooja-room-72-sq-yd-apartment-in-shree-balaji-chamber-and/9090202,72.0
100, Flat ,dholai, Dholai,10700000.0,5743.0,3,3.0,1.0,,0,0,0,0,Unfurnished,,,https://www.squareyards.com/resale-3-bhk-1863-sq-ft-apartment-in-reliant-floresta/9393606,1620.0
101, Flat ,nirman nagar, Nirman Nagar,14500000.0,6891.0,4,4.0,,,1,0,0,0,semi-furnished,26.8831431377183,75.7570143605285,https://www.squareyards.com/resale-4-bhk-pooja-room-2104-sq-ft-apartment-in-nirman-nagar/8877412,1829.0
102, Flat ,jagatpura, Jagatpura,5700000.0,3925.0,3,3.0,1.0,1.0,0,0,0,0,semi-furnished,26.8030883934042,75.8564932644367,https://www.squareyards.com/resale-3-bhk-1452-sq-ft-apartment-in-jagatpura/8379750,1452.0
103, Flat ,patrakar colony, Patrakar Colony,3800000.0,3454.0,2,2.0,1.0,1.0,0,0,1,0,semi-furnished,26.8691571039597,75.7539772242308,https://www.squareyards.com/resale-2-bhk-study-room-1100-sq-ft-apartment-in-sky-nation/9114118,1100.0
104, Flat ,gandhi path, Gandhi Path,12000000.0,5000.0,4,4.0,,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-4-bhk-pooja-room-2400-sq-ft-apartment-in-vardhman-arcadia-greens/8916229,2400.0
105,Studio Flat,bhakrota, Bhakrota,3300000.0,6445.0,Studio,1.0,1.0,1.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-studio-512-sq-ft-apartment-in-skyline-fresco/9257121,512.0
106, Flat ,patrakar colony, Patrakar Colony,5900000.0,3277.0,3,3.0,1.0,1.0,0,0,0,0,Unfurnished,26.8419166058756,75.7363313063979,https://www.squareyards.com/resale-3-bhk-1800-sq-ft-apartment-in-patrakar-colony/9662524,1800.0
107, Flat ,shri kishanpura, Karolan Ka Barh,8000000.0,5000.0,4,3.0,4.0,1.0,1,0,0,0,Furnished,,,https://www.squareyards.com/resale-4-bhk-pooja-room-1600-sq-ft-apartment-in-kalyan-eva/8980874,1391.0
108,Studio Flat,ajmer road, Ajmer Road,5500000.0,8487.0,Studio,1.0,,,1,0,0,0,semi-furnished,26.8670247,75.6876349,https://www.squareyards.com/resale-studio-pooja-room-648-sq-ft-apartment-in-manglam-pink-west/9023476,648.0
109, Flat ,other, Vatika,12500000.0,6849.0,3,2.0,,,1,0,0,1,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1825-sq-ft-apartment-in-shree-govind-crystal-city-phase-ii/9705537,1825.0
110, Flat ,sirsi road, Sirsi Road,4500000.0,6155.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,,,https://www.squareyards.com/resale-3-bhk-731-sq-ft-apartment-in-satyam-utopia/9577136,841.0
111, Flat ,vaishali nagar, Vaishali Nagar,13000000.0,7466.0,3,3.0,,,0,1,0,0,semi-furnished,26.9090587013368,75.7373901084065,https://www.squareyards.com/resale-3-bhk-servant-room-1741-sq-ft-apartment-in-vaishali-nagar/9565276,1741.0
112, Flat ,vaishali nagar, Vaishali Nagar,10000000.0,5128.0,4,3.0,1.0,,0,0,0,0,semi-furnished,26.913497188540067,75.71719039231539,https://www.squareyards.com/resale-4-bhk-1950-sq-ft-apartment-in-vaishali-nagar/9748337,1950.0
113, Flat ,gandhi path, Gandhi Path,1900000.0,4470.0,1,1.0,,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-1-bhk-pooja-room-425-sq-ft-apartment-in-manglam-aadhar/9706501,489.0
114, Flat ,jagatpura, Jagatpura,8500000.0,6067.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.827092,75.829141,https://www.squareyards.com/resale-3-bhk-1401-sq-ft-apartment-in-jagatpura/9826208,1218.0
115, Flat ,jagatpura, Jagatpura,4725000.0,3436.0,3,3.0,1.0,2.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-1375-sq-ft-apartment-in-divine-homes-jagatpura/9626685,1375.0
116, Flat ,mansarovar, Mansarovar,6800000.0,4625.0,3,2.0,1.0,1.0,0,0,0,0,semi-furnished,26.8504591684707,75.7627701759338,https://www.squareyards.com/resale-3-bhk-1470-sq-ft-apartment-in-3bhk-flat/9508424,1470.0
117, Flat ,central jaipur, Adarsh Nagar,10000000.0,6250.0,3,3.0,,1.0,0,0,0,0,semi-furnished,26.8984568691206,75.8294274285436,https://www.squareyards.com/resale-3-bhk-1600-sq-ft-apartment-in-adarsh-nagar/9721823,1391.0
118, Flat ,ajmer road, Ajmer Road,2550000.0,5019.0,1,2.0,1.0,,0,0,0,1,semi-furnished,,,https://www.squareyards.com/resale-1-bhk-extra-room-508-sq-ft-apartment-in-samanvay-the-amelias/9451331,508.0
119, Flat ,jagatpura, Jagatpura,7695999.999999999,5199.0,3,3.0,1.0,1.0,0,0,0,0,Semi-Furnished,,,https://www.squareyards.com/resale-3-bhk-1480-sq-ft-apartment-in-vn-exclusive-444/9249690,1480.0
120, Flat ,jagatpura, Jagatpura,6500000.0,5200.0,3,2.0,1.0,,0,1,0,0,Semi-Furnished,26.8029830557476,75.8742900565267,https://www.squareyards.com/resale-3-bhk-servant-room-1250-sq-ft-apartment-in-jagatpura/9576054,1250.0
121, Flat ,bhakrota, Bhankrota,4700000.0,4963.0,2,2.0,1.0,1.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-2-bhk-947-sq-ft-apartment-in-the-century-elite/9182554,947.0
122, Flat ,jagatpura, Jagatpura,4501000.0,4456.0,2,2.0,,,1,0,0,0,semi-furnished,26.8176736,75.8617171,https://www.squareyards.com/resale-2-bhk-pooja-room-1010-sq-ft-apartment-in/9669298,1010.0
123, Flat ,other, Kalwara,28000000.0,10835.0,4,4.0,3.0,,0,0,0,0,Furnished,,,https://www.squareyards.com/resale-4-bhk-2584-sq-ft-apartment-in-galaxy-enclave-kalwara/9199180,2584.0
124, Flat ,jagatpura, Jagatpura,5800000.0,4315.0,3,2.0,,,1,0,0,0,semi-furnished,26.77307846878,75.8633493259549,https://www.squareyards.com/resale-3-bhk-pooja-room-1344-sq-ft-apartment-in-town-square/9137931,1344.0
125, Flat ,jagatpura, Jagatpura,3800000.0,3166.0,3,2.0,1.0,,0,0,0,0,semi-furnished,26.817673721406564,75.86171720176935,https://www.squareyards.com/resale-3-bhk-1200-sq-ft-apartment-in-jagatpura/9782991,1200.0
126, Flat ,central jaipur, C-Scheme,24200000.0,10975.0,4,4.0,2.0,1.0,0,0,0,0,Semi-Furnished,26.9132858,75.8034465,https://www.squareyards.com/resale-4-bhk-2205-sq-ft-apartment-in/9637985,2205.0
127, Flat ,dholai, Mohanpura,5000000.0,4273.0,2.5,2.0,1.0,,0,0,1,0,semi-furnished,,,https://www.squareyards.com/resale-2-5-bhk-study-room-1170-sq-ft-apartment-in-unique-sapphire/9216302,1170.0
128, Flat ,central jaipur, Bani Park,7800000.0,6782.0,2,3.0,,1.0,0,0,0,0,Unfurnished,,,https://www.squareyards.com/resale-2-bhk-1150-sq-ft-apartment-in-arg-maharaja-apartment/9026112,1150.0
129, Flat ,mansarovar, Mansarovar Extension,3700000.0,2466.0,2,2.0,,,1,0,0,1,semi-furnished,26.7980254916358,75.7336088642478,https://www.squareyards.com/resale-2-bhk-pooja-room-extra-room-1500-sq-ft-apartment-in-amaira/8920365,1500.0
130, Flat ,mansarovar, Mansarovar,5500000.0,4074.0,3,2.0,,,1,0,0,0,semi-furnished,26.8419166058756,75.7363313063979,https://www.squareyards.com/resale-3-bhk-pooja-room-1350-sq-ft-apartment-in-pooja-tower/8998876,1173.0
131, Flat ,other, Murlipura,5600000.0,75675.0,3,3.0,1.0,1.0,1,0,0,0,semi-furnished,26.9776019,75.7639187,https://www.squareyards.com/resale-3-bhk-pooja-room-74-sq-yd-apartment-in-shree-balaji-chamber-and/9090480,74.0
132, Flat ,dholai, Dholai,12100000.0,5729.0,4,4.0,1.0,,0,0,0,0,Unfurnished,,,https://www.squareyards.com/resale-4-bhk-2112-sq-ft-apartment-in-reliant-floresta/9392736,1836.0
133, Flat ,nirman nagar, Nirman Nagar,12500000.0,6853.0,3,3.0,1.0,,1,0,0,0,semi-furnished,26.8856167,75.7451505,https://www.squareyards.com/resale-3-bhk-pooja-room-1824-sq-ft-apartment-in-nirman-nagar/8865997,1586.0
134, Flat ,vaishali nagar, Vaishali Nagar,4550000.0,4887.0,2,2.0,,,0,0,0,0,Semi-Furnished,26.9047751,75.7488641,https://www.squareyards.com/resale-2-bhk-931-sq-ft-apartment-in-vaishali-nagar/9359158,931.0
135, Flat ,mansarovar, Mansarovar,3600000.0,4260.0,2,2.0,,,0,0,0,1,semi-furnished,26.855483,75.769196,https://www.squareyards.com/resale-2-bhk-extra-room-845-sq-ft-apartment-in-mansarovar/9842469,845.0
136, Flat ,jagatpura, Keshar Vihar,5500000.0,4074.0,3,2.0,1.0,1.0,0,0,0,0,semi-furnished,26.8973631126541,75.7850449159741,https://www.squareyards.com/resale-3-bhk-1350-sq-ft-apartment-in-kesar-green/8562700,1350.0
137,Studio Flat,bhakrota, Keshupura,5500000.0,8487.0,Studio,1.0,,,1,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-studio-pooja-room-648-sq-ft-apartment-in-manglam-aadhar/9078720,648.0
138, Flat ,other, Nars,5200000.0,4727.0,2,2.0,1.0,1.0,1,0,0,0,semi-furnished,,,,1100.0
139, Flat ,other, Vatika,10700000.0,6854.0,3,3.0,,,1,0,0,1,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-pooja-room-study-room-1561-sq-ft-apartment-in-shree-govind-crystal-city-phase-ii/9702985,1561.0
140, Flat ,vaishali nagar, Vaishali Nagar,10600000.0,7491.0,3,3.0,1.0,,0,0,0,0,semi-furnished,26.9090587013368,75.7373901084065,https://www.squareyards.com/resale-3-bhk-1415-sq-ft-apartment-in-vaishali-nagar/9565161,1415.0
141, Flat ,sirsi road, Sirsi Road,4511000.0,5753.0,3,2.0,1.0,1.0,0,0,0,0,semi-furnished,,,https://www.squareyards.com/resale-3-bhk-784-sq-ft-apartment-in-satyam-utopia/9577169,902.0
